1 2 3 4 5 6
295 1210 151 2143 2200 Перед_Вами_XXXXX._Цветущий_ли_он?
296 1216 136 2202 2120 Вы_видите_ПЕМАТ._Он_золотистый?
236 1213 1309 2024 2076 _С_косточкой_ли_XXXXX?
204 1205 1310 2044 2040 _Бугристый_ли_XXXXX?
290 1204 82 2204 2050 Посмотрите,_вот_РЕДИС._Он_алый?
206 1205 1309 2003 2046 _Хрустящий_ли_XXXXX?
270 1209 1307 2134 2019 _Желтый_ли_XXXXX?
220 1201 1307 2060 2007 _Яркий_ли_XXXXX?
291 1214 115 2219 2083 Вот_XXXXX._Он_волнистый?
255 1215 1310 2095 2014 _Зернистый_ли_ТОДИС?
296 1204 88 2056 2197 Вы_видите_РЕДИС._Он_круглый?
223 1201 1308 2001 2063 _Серый_ли_XXXXX?
240 1213 1307 2012 2080 _Мятый_ли_XXXXX?
289 1208 49 2017 2221 На_экране_ГОРОХ._Рыхлый_ли_он?
292 1210 148 2188 2140 Это_XXXXX._Однотонный_ли_он?
268 1209 1307 2017 2132 _Сорван_ли_XXXXX?
187 1203 1306 2027 2051 _Гладкий_ли_КОКОС?
290 1216 130 2193 2114 Посмотрите,_вот_ПЕМАТ._Ребристый_ли_он?
292 1206 32 2210 2004 Это_XXXXX._Сладкий_ли_он?
289 1212 97 2213 2065 На_экране_ФИМОН._Сушеный_ли_он?
296 1202 72 2040 2198 Вы_видите_XXXXX._Он_без_кожуры?
190 1203 1310 2030 2020 _Плотный_ли_КОКОС?
296 1210 152 2144 2198 Вы_видите_XXXXX._Скручен_ли_он?
294 1210 150 2218 2142 На_мониторе_XXXXX._Он_измельчен?
256 1215 1309 2096 2046 _Округлый_ли_ТОДИС?
292 1216 132 2206 2116 Это_ПЕМАТ._Он_с_бугорками?
218 1201 1308 2058 2154 _Мясистый_ли_XXXXX?
202 1205 1306 2042 2153 _Слоеный_ли_XXXXX?
292 1214 116 2210 2084 Это_XXXXX._Он_бурый?
189 1203 1307 2029 2167 _Вареный_ли_КОКОС?
292 1204 84 2052 2171 Это_РЕДИС._Жирный_ли_он?
250 1215 1310 2010 2090 _Фаршированный_ли_ТОДИС?
291 1202 67 2226 2035 Вот_XXXXX._Он_с_цедрой?
235 1213 1310 2075 2041 _Пятнистый_ли_XXXXX?
293 1204 85 2053 2185 На_картинке_РЕДИС._Он_соленый?
294 1212 102 2070 2174 На_мониторе_ФИМОН._Разноцветный_ли_он?
238 1213 1308 2033 2078 _С_дольками_ли_XXXXX?
237 1213 1309 2077 2063 _Синий_ли_XXXXX?
176 1207 1308 2016 2168 _Треугольный_ли_ФИНИК?
294 1214 118 2224 2086 На_мониторе_XXXXX._Объемный_ли_он?
291 1212 99 2067 2173 Вот_ФИМОН._Он_раскрыт?
290 1208 50 2193 2018 Посмотрите,_вот_ГОРОХ._Он_в_стручке?
293 1214 117 2085 2179 На_картинке_XXXXX._Вытянут_ли_он?
293 1210 149 2207 2141 На_картинке_XXXXX._Он_прозрачный?
287 1211 1306 2003 2151 _Рассыпчатый_ли_ЛИРОХ?
295 1202 71 2039 2200 Перед_Вами_XXXXX._Он_длинный?
269 1209 1306 2031 2133 _Спрессован_ли_XXXXX?
169 1207 1309 2022 2009 _Коричневый_ли_ФИНИК?
254 1215 1310 2094 2029 _Оранжевый_ли_ТОДИС?
290 1210 146 2209 2138 Посмотрите,_вот_XXXXX._Изогнут_ли_он?
188 1203 1308 2028 2055 _Пористый_ли_КОКОС?
296 1206 40 2222 2008 Вы_видите_XXXXX._Он_репчатый?
295 1204 87 2187 2055 Перед_Вами_РЕДИС._Крепкий_ли_он?
205 1205 1309 2045 2037 _Черный_ли_XXXXX?
290 1202 66 2209 2034 Посмотрите,_вот_XXXXX._Фиолетовый_ли_он?
293 1212 101 2069 2185 На_картинке_ФИМОН._Он_квадратный?
272 1209 1310 2136 2011 _Имеет_ли_шипы_XXXXX?
282 1211 1308 2146 2053 _Розовый_ли_ЛИРОХ?
267 1209 1310 2025 2131 _Перекручен_ли_XXXXX?
295 1208 55 2178 2023 Перед_Вами_ГОРОХ._Зеленый_ли_он?
186 1203 1308 2024 2026 _Полый_ли_КОКОС?
289 1214 113 2229 2081 На_экране_XXXXX._Он_выжатый?
170 1207 1306 2162 2010 _Сахаристый_ли_ФИНИК?
208 1205 1309 2005 2048 _Цитрусовый_ли_XXXXX?
294 1208 54 2169 2022 На_мониторе_ГОРОХ._Он_толченый?
283 1211 1308 2021 2147 _Тонкий_ли_ЛИРОХ?
249 1215 1309 2089 2051 _Испачкан_ли_ТОДИС?
286 1211 1309 2037 2150 _Заострен_ли_ЛИРОХ?
172 1207 1308 2023 2012 _Ломкий_ли_ФИНИК?
292 1208 52 2020 2206 Это_ГОРОХ._Он_полосатый?
291 1206 31 2219 2003 Вот_XXXXX._Он_жаренный?
291 1208 51 2019 2216 Вот_ГОРОХ._Ядовитый_ли_он?
