1 2 3 4 5 6
292 1215 108 2214 2076 Это_ТОДИС._Он_с_кожурой?
196 1202 1307 2036 2063 _Кислый_ли_ЛИМОН?
294 1203 62 2030 2190 На_мониторе_КОКОС._Плотный_ли_он?
293 1203 61 2029 2186 На_картинке_КОКОС._Он_вареный?
292 1209 124 2196 2092 Это_XXXXX._Он_с_лепестками?
296 1205 80 2176 2048 Вы_видите_XXXXX._Он_цитрусовый?
295 1213 159 2195 2151 Перед_Вами_XXXXX._Он_рассыпчатый?
161 1206 1307 2001 2167 _Чистый_ли_БАНАН?
296 1211 144 2136 2192 Вы_видите_ЛИРОХ._Он_имеет_шипы?
289 1211 137 2129 2208 На_экране_ЛИРОХ._Он_шарообразный?
164 1206 1306 2004 2045 _Сладкий_ли_БАНАН?
248 1216 1307 2025 2088 _Белый_ли_XXXXX?
195 1202 1308 2035 2061 _С_цедрой_ли_ЛИМОН?
216 1204 1307 2056 2155 _Круглый_ли_XXXXX?
277 1212 1310 2141 2057 _Прозрачный_ли_XXXXX?
293 1201 93 2061 2220 На_картинке_XXXXX._Он_острый?
232 1214 1310 2001 2072 _Разноцветный_ли_ГОНИК?
295 1203 63 2031 2199 Перед_Вами_КОКОС._Он_ворсистый?
241 1216 1310 2081 2029 _Вытянут_ли_XXXXX?
296 1209 128 2183 2096 Вы_видите_XXXXX._Округлый_ли_он?
296 1207 48 2205 2016 Вы_видите_ФИНИК._Он_треугольный?
291 1205 75 2043 2227 Вот_XXXXX._Он_гнилой?
273 1212 1310 2020 2137 _Красноватый_ли_XXXXX?
294 1215 110 2181 2078 На_мониторе_ТОДИС._Он_с_дольками?
180 1208 1308 2031 2020 _Полосатый_ли_XXXXX?
292 1205 76 2044 2201 Это_XXXXX._Он_бугристый?
291 1213 155 2227 2147 Вот_XXXXX._Тонкий_ли_он?
294 1211 142 2134 2190 На_мониторе_ЛИРОХ._Желтый_ли_он?
293 1213 157 2149 2212 На_картинке_XXXXX._Он_шершавый?
166 1206 1307 2044 2006 _Съедобный_ли_БАНАН?
167 1206 1310 2064 2007 _Сиреневый_ли_БАНАН?
229 1214 1306 2069 2015 _Квадратный_ли_ГОНИК?
163 1206 1308 2043 2003 _Жаренный_ли_БАНАН?
294 1209 126 2094 2203 На_мониторе_XXXXX._Оранжевый_ли_он?
274 1212 1309 2023 2138 _Изогнут_ли_XXXXX?
199 1202 1310 2161 2039 _Упругий_ли_ЛИМОН?
290 1201 90 2189 2058 Посмотрите,_вот_XXXXX._Мясистый_ли_он?
278 1212 1308 2142 2048 _Измельчен_ли_XXXXX?
200 1202 1309 2060 2040 _Без_кожуры_ли_ЛИМОН?
291 1211 139 2131 2177 Вот_ЛИРОХ._Он_перекручен?
289 1213 153 2182 2145 На_экране_XXXXX._Он_с_чешуйками?
246 1216 1310 2086 2060 _Объемный_ли_XXXXX?
178 1208 1306 2018 2010 _В_стручке_ли_XXXXX?
290 1207 42 2010 2191 Посмотрите,_вот_ФИНИК._Сахаристый_ли_он?
292 1203 60 2180 2028 Это_КОКОС._Пористый_ли_он?
213 1204 1308 2016 2053 _Соленый_ли_XXXXX?
258 1210 1309 2114 2017 _Ребристый_ли_БАРОХ?
291 1201 91 2228 2059 Вот_XXXXX._Горький_ли_он?
279 1212 1309 2003 2143 _Цветущий_ли_XXXXX?
210 1204 1306 2026 2050 _Алый_ли_XXXXX?
292 1201 92 2196 2060 Это_XXXXX._Он_яркий?
295 1201 95 2063 2217 Перед_Вами_XXXXX._Он_серый?
264 1210 1310 2120 2014 _Золотистый_ли_БАРОХ?
263 1210 1306 2042 2119 _Лохматый_ли_БАРОХ?
179 1208 1307 2019 2029 _Ядовитый_ли_XXXXX?
289 1209 121 2089 2211 На_экране_XXXXX._Испачкан_ли_он?
177 1208 1307 2017 2156 _Рыхлый_ли_XXXXX?
225 1214 1310 2053 2065 _Сушеный_ли_ГОНИК?
198 1202 1308 2162 2038 _Длинный_ли_ЛИМОН?
228 1214 1306 2033 2068 _Пушистый_ли_ГОНИК?
230 1214 1308 2036 2070 _Склизкий_ли_ГОНИК?
295 1209 127 2217 2095 Перед_Вами_XXXXX._Он_зернистый?
294 1205 78 2046 2194 На_мониторе_XXXXX._Хрустящий_ли_он?
291 1203 59 2177 2027 Вот_КОКОС._Гладкий_ли_он?
262 1210 1309 2011 2118 _Жидкий_ли_БАРОХ?
296 1215 112 2080 2205 Вы_видите_ТОДИС._Мятый_ли_он?
295 1207 47 2184 2015 Перед_Вами_ФИНИК._Он_с_косточкой?
290 1215 106 2074 2191 Посмотрите,_вот_ТОДИС._Продолговатый_ли_он?
289 1207 41 2232 2009 На_экране_ФИНИК._Коричневый_ли_он?
245 1216 1306 2024 2085 _Выжатый_ли_XXXXX?
