1 2 3 4 5 6
291 1208 51 2216 2019 Вот_ГОРОХ._Ядовитый_ли_он?
285 1211 1310 2051 2149 _Шершавый_ли_ЛИРОХ?
291 1216 131 2216 2115 Вот_ПЕМАТ._Голубой_ли_он?
256 1215 1309 2096 2053 _Округлый_ли_ТОДИС?
191 1203 1310 2163 2031 _Ворсистый_ли_КОКОС?
295 1206 35 2007 2215 Перед_Вами_XXXXX._Сиреневый_ли_он?
240 1213 1309 2032 2080 _Мятый_ли_XXXXX?
291 1202 67 2035 2226 Вот_XXXXX._Он_с_цедрой?
170 1207 1306 2010 2051 _Сахаристый_ли_ФИНИК?
189 1203 1309 2029 2164 _Вареный_ли_КОКОС?
175 1207 1307 2015 2167 _С_косточкой_ли_ФИНИК?
293 1214 117 2085 2179 На_картинке_XXXXX._Вытянут_ли_он?
281 1211 1309 2002 2145 _С_чешуйками_ли_ЛИРОХ?
289 1206 29 2001 2229 На_экране_XXXXX._Он_чистый?
295 1216 135 2178 2119 Перед_Вами_ПЕМАТ._Он_лохматый?
254 1215 1309 2094 2034 _Оранжевый_ли_ТОДИС?
294 1202 70 2038 2218 На_мониторе_XXXXX._Упругий_ли_он?
236 1213 1307 2008 2076 _С_косточкой_ли_XXXXX?
268 1209 1310 2132 2037 _Сорван_ли_XXXXX?
269 1209 1307 2133 2047 _Спрессован_ли_XXXXX?
283 1211 1310 2147 2059 _Тонкий_ли_ЛИРОХ?
296 1204 88 2197 2056 Вы_видите_РЕДИС._Он_круглый?
292 1210 148 2140 2188 Это_XXXXX._Однотонный_ли_он?
296 1206 40 2008 2222 Вы_видите_XXXXX._Он_репчатый?
282 1211 1306 2146 2046 _Розовый_ли_ЛИРОХ?
294 1212 102 2070 2174 На_мониторе_ФИМОН._Разноцветный_ли_он?
206 1205 1307 2003 2046 _Хрустящий_ли_XXXXX?
295 1204 87 2055 2187 Перед_Вами_РЕДИС._Крепкий_ли_он?
290 1208 50 2193 2018 Посмотрите,_вот_ГОРОХ._Он_в_стручке?
224 1201 1308 2154 2064 _Вязкий_ли_XXXXX?
204 1205 1308 2007 2044 _Бугристый_ли_XXXXX?
290 1204 82 2050 2204 Посмотрите,_вот_РЕДИС._Он_алый?
220 1201 1306 2036 2060 _Яркий_ли_XXXXX?
221 1201 1308 2061 2040 _Острый_ли_XXXXX?
292 1216 132 2116 2206 Это_ПЕМАТ._Он_с_бугорками?
172 1207 1307 2052 2012 _Ломкий_ли_ФИНИК?
294 1210 150 2218 2142 На_мониторе_XXXXX._Он_измельчен?
252 1215 1307 2029 2092 _С_лепестками_ли_ТОДИС?
238 1213 1308 2078 2026 _С_дольками_ли_XXXXX?
272 1209 1310 2042 2136 _Имеет_ли_шипы_XXXXX?
219 1201 1308 2059 2034 _Горький_ли_XXXXX?
296 1214 120 2088 2222 Вы_видите_XXXXX._Белый_ли_он?
291 1212 99 2173 2067 Вот_ФИМОН._Он_раскрыт?
235 1213 1309 2027 2075 _Пятнистый_ли_XXXXX?
294 1208 54 2169 2022 На_мониторе_ГОРОХ._Он_толченый?
292 1212 100 2171 2068 Это_ФИМОН._Пушистый_ли_он?
291 1204 83 2173 2051 Вот_РЕДИС._Пряный_ли_он?
296 1210 152 2198 2144 Вы_видите_XXXXX._Скручен_ли_он?
294 1206 34 2224 2006 На_мониторе_XXXXX._Он_съедобный?
289 1208 49 2221 2017 На_экране_ГОРОХ._Рыхлый_ли_он?
270 1209 1307 2056 2134 _Желтый_ли_XXXXX?
292 1206 32 2210 2004 Это_XXXXX._Сладкий_ли_он?
287 1211 1307 2151 2010 _Рассыпчатый_ли_ЛИРОХ?
