1 2 3 4 5 6
178 1208 1309 2158 2018 _В_стручке_ли_XXXXX?
294 1209 142 2203 2134 На_мониторе_XXXXX._Желтый_ли_он?
232 1212 1310 2072 2029 _Разноцветный_ли_XXXXX?
229 1212 1306 2016 2069 _Квадратный_ли_XXXXX?
215 1204 1309 2055 2156 _Крепкий_ли_XXXXX?
289 1207 41 2009 2232 На_экране_ФИНИК._Коричневый_ли_он?
291 1205 75 2227 2043 Вот_XXXXX._Он_гнилой?
294 1211 158 2190 2150 На_мониторе_ЛИРОХ._Заострен_ли_он?
292 1213 108 2201 2076 Это_XXXXX._Он_с_кожурой?
180 1208 1309 2020 2159 _Полосатый_ли_XXXXX?
292 1203 60 2180 2028 Это_КОКОС._Пористый_ли_он?
279 1210 1306 2143 2040 _Цветущий_ли_БАРОХ?
196 1202 1308 2167 2036 _Кислый_ли_ЛИМОН?
296 1205 80 2176 2048 Вы_видите_XXXXX._Он_цитрусовый?
246 1214 1310 2086 2015 _Объемный_ли_ГОНИК?
227 1212 1308 2049 2067 _Раскрыт_ли_XXXXX?
294 1203 62 2190 2030 На_мониторе_КОКОС._Плотный_ли_он?
183 1208 1309 2023 2154 _Зеленый_ли_XXXXX?
198 1202 1310 2038 2063 _Длинный_ли_ЛИМОН?
294 1205 78 2046 2194 На_мониторе_XXXXX._Хрустящий_ли_он?
293 1209 141 2133 2220 На_картинке_XXXXX._Спрессован_ли_он?
290 1215 122 2090 2191 Посмотрите,_вот_ТОДИС._Он_фаршированный?
263 1216 1306 2119 2007 _Лохматый_ли_XXXXX?
243 1214 1308 2036 2083 _Волнистый_ли_ГОНИК?
296 1213 112 2176 2080 Вы_видите_XXXXX._Мятый_ли_он?
200 1202 1307 2040 2046 _Без_кожуры_ли_ЛИМОН?
291 1213 107 2227 2075 Вот_XXXXX._Пятнистый_ли_он?
289 1209 137 2211 2129 На_экране_XXXXX._Он_шарообразный?
289 1211 153 2145 2208 На_экране_ЛИРОХ._Он_с_чешуйками?
177 1208 1310 2010 2017 _Рыхлый_ли_XXXXX?
244 1214 1310 2057 2084 _Бурый_ли_ГОНИК?
216 1204 1308 2155 2056 _Круглый_ли_XXXXX?
199 1202 1307 2162 2039 _Упругий_ли_ЛИМОН?
179 1208 1310 2019 2009 _Ядовитый_ли_XXXXX?
296 1215 128 2205 2096 Вы_видите_ТОДИС._Округлый_ли_он?
295 1203 63 2031 2199 Перед_Вами_КОКОС._Он_ворсистый?
260 1216 1308 2027 2116 _С_бугорками_ли_XXXXX?
293 1213 109 2077 2212 На_картинке_XXXXX._Синий_ли_он?
293 1201 93 2220 2061 На_картинке_XXXXX._Он_острый?
280 1210 1306 2063 2144 _Скручен_ли_БАРОХ?
292 1201 92 2196 2060 Это_XXXXX._Он_яркий?
295 1215 127 2095 2184 Перед_Вами_ТОДИС._Он_зернистый?
294 1213 110 2194 2078 На_мониторе_XXXXX._Он_с_дольками?
262 1216 1307 2118 2046 _Жидкий_ли_XXXXX?
290 1205 74 2042 2175 Посмотрите,_вот_XXXXX._Черный_ли_он?
277 1210 1307 2141 2056 _Прозрачный_ли_БАРОХ?
230 1212 1310 2070 2039 _Склизкий_ли_XXXXX?
296 1209 144 2183 2136 Вы_видите_XXXXX._Он_имеет_шипы?
