1 2 3 4 5 6
187 1203 1309 2027 2022 _Гладкий_ли_КОКОС?
289 1208 49 2221 2017 На_экране_ГОРОХ._Рыхлый_ли_он?
272 1215 1306 2052 2136 _Имеет_ли_шипы_ТОДИС?
296 1212 120 2088 2197 Вы_видите_ФИМОН._Белый_ли_он?
255 1213 1309 2095 2053 _Зернистый_ли_XXXXX?
283 1209 1308 2147 2038 _Тонкий_ли_XXXXX?
204 1205 1307 2034 2044 _Бугристый_ли_XXXXX?
292 1212 116 2171 2084 Это_ФИМОН._Он_бурый?
289 1210 97 2065 2230 На_экране_XXXXX._Сушеный_ли_он?
292 1210 100 2068 2188 Это_XXXXX._Пушистый_ли_он?
296 1202 72 2198 2040 Вы_видите_XXXXX._Он_без_кожуры?
294 1206 34 2224 2006 На_мониторе_XXXXX._Он_съедобный?
294 1202 70 2038 2218 На_мониторе_XXXXX._Упругий_ли_он?
290 1204 82 2050 2204 Посмотрите,_вот_РЕДИС._Он_алый?
295 1216 151 2143 2178 Перед_Вами_ПЕМАТ._Цветущий_ли_он?
203 1205 1310 2043 2153 _Гнилой_ли_XXXXX?
186 1203 1310 2026 2054 _Полый_ли_КОКОС?
218 1201 1310 2058 2002 _Мясистый_ли_XXXXX?
291 1212 115 2083 2173 Вот_ФИМОН._Он_волнистый?
202 1205 1310 2008 2042 _Слоеный_ли_XXXXX?
290 1216 146 2193 2138 Посмотрите,_вот_ПЕМАТ._Изогнут_ли_он?
176 1207 1309 2016 2164 _Треугольный_ли_ФИНИК?
206 1205 1308 2046 2040 _Хрустящий_ли_XXXXX?
208 1205 1310 2048 2035 _Цитрусовый_ли_XXXXX?
281 1209 1308 2048 2145 _С_чешуйками_ли_XXXXX?
190 1203 1309 2023 2030 _Плотный_ли_КОКОС?
290 1214 130 2114 2223 Посмотрите,_вот_XXXXX._Ребристый_ли_он?
173 1207 1306 2053 2013 _Мохнатый_ли_ФИНИК?
238 1211 1306 2062 2078 _С_дольками_ли_ЛИРОХ?
295 1202 71 2200 2039 Перед_Вами_XXXXX._Он_длинный?
293 1210 101 2069 2207 На_картинке_XXXXX._Он_квадратный?
294 1214 134 2224 2118 На_мониторе_XXXXX._Жидкий_ли_он?
289 1212 113 2081 2213 На_экране_ФИМОН._Он_выжатый?
188 1203 1308 2028 2055 _Пористый_ли_КОКОС?
296 1206 40 2008 2222 Вы_видите_XXXXX._Он_репчатый?
234 1211 1306 2026 2074 _Продолговатый_ли_ЛИРОХ?
293 1216 149 2141 2170 На_картинке_ПЕМАТ._Он_прозрачный?
292 1204 84 2171 2052 Это_РЕДИС._Жирный_ли_он?
265 1215 1307 2129 2057 _Шарообразный_ли_ТОДИС?
295 1208 55 2023 2178 Перед_Вами_ГОРОХ._Зеленый_ли_он?
291 1214 131 2219 2115 Вот_XXXXX._Голубой_ли_он?
235 1211 1306 2075 2040 _Пятнистый_ли_ЛИРОХ?
