1 2 3 4 5 6
164 1206 1310 2163 2004 _Сладкий_ли_XXXXX?
267 1210 1308 2006 2131 _Перекручен_ли_XXXXX?
237 1214 1307 2054 2077 _Синий_ли_XXXXX?
290 1205 74 2042 2175 Посмотрите,_вот_ПЕРЕЦ._Черный_ли_он?
293 1205 77 2045 2212 На_картинке_ПЕРЕЦ._Он_слоеный?
163 1206 1310 2003 2060 _Жаренный_ли_XXXXX?
292 1209 132 2116 2196 Это_РЕНАН._Он_с_бугорками?
291 1205 75 2227 2043 Вот_ПЕРЕЦ._Он_гнилой?
294 1209 134 2118 2203 На_мониторе_РЕНАН._Жидкий_ли_он?
294 1211 150 2190 2142 На_мониторе_XXXXX._Он_измельчен?
215 1204 1309 2055 2154 _Крепкий_ли_РЕДИС?
289 1211 145 2137 2208 На_экране_XXXXX._Он_красноватый?
249 1216 1308 2089 2063 _Испачкан_ли_ПЕМАТ?
296 1205 80 2048 2176 Вы_видите_ПЕРЕЦ._Он_цитрусовый?
290 1203 58 2231 2026 Посмотрите,_вот_XXXXX._Полый_ли_он?
294 1203 62 2190 2030 На_мониторе_XXXXX._Плотный_ли_он?
167 1206 1308 2007 2046 _Сиреневый_ли_XXXXX?
182 1208 1309 2022 2159 _Толченый_ли_ГОРОХ?
235 1214 1307 2056 2075 _Пятнистый_ли_XXXXX?
291 1215 115 2172 2083 Вот_XXXXX._Он_волнистый?
294 1215 118 2086 2181 На_мониторе_XXXXX._Объемный_ли_он?
200 1202 1309 2043 2040 _Без_кожуры_ли_XXXXX?
270 1210 1306 2134 2021 _Желтый_ли_XXXXX?
179 1208 1307 2013 2019 _Ядовитый_ли_ГОРОХ?
282 1212 1309 2005 2146 _Розовый_ли_ФИМОН?
296 1201 96 2183 2064 Вы_видите_ТОМАТ._Вязкий_ли_он?
291 1213 99 2067 2227 Вот_КОДИС._Он_раскрыт?
283 1212 1310 2050 2147 _Тонкий_ли_ФИМОН?
292 1207 44 2012 2214 Это_XXXXX._Ломкий_ли_он?
168 1206 1308 2008 2044 _Репчатый_ли_XXXXX?
194 1202 1307 2034 2168 _Фиолетовый_ли_XXXXX?
296 1209 136 2183 2120 Вы_видите_РЕНАН._Он_золотистый?
292 1213 100 2068 2201 Это_КОДИС._Пушистый_ли_он?
290 1209 130 2189 2114 Посмотрите,_вот_РЕНАН._Ребристый_ли_он?
198 1202 1306 2167 2038 _Длинный_ли_XXXXX?
292 1205 76 2201 2044 Это_ПЕРЕЦ._Он_бугристый?
290 1211 146 2138 2231 Посмотрите,_вот_XXXXX._Изогнут_ли_он?
183 1208 1308 2023 2016 _Зеленый_ли_ГОРОХ?
295 1209 135 2217 2119 Перед_Вами_РЕНАН._Он_лохматый?
196 1202 1310 2036 2047 _Кислый_ли_XXXXX?
250 1216 1307 2090 2046 _Фаршированный_ли_ПЕМАТ?
292 1203 60 2180 2028 Это_XXXXX._Пористый_ли_он?
234 1214 1306 2074 2043 _Продолговатый_ли_XXXXX?
178 1208 1310 2160 2018 _В_стручке_ли_ГОРОХ?
272 1210 1310 2016 2136 _Имеет_ли_шипы_XXXXX?
216 1204 1306 2056 2153 _Круглый_ли_РЕДИС?
290 1207 42 2191 2010 Посмотрите,_вот_XXXXX._Сахаристый_ли_он?
293 1211 149 2141 2186 На_картинке_XXXXX._Он_прозрачный?
180 1208 1306 2020 2015 _Полосатый_ли_ГОРОХ?
293 1201 93 2220 2061 На_картинке_ТОМАТ._Он_острый?
294 1213 102 2194 2070 На_мониторе_КОДИС._Разноцветный_ли_он?
295 1201 95 2217 2063 Перед_Вами_ТОМАТ._Он_серый?
281 1212 1309 2145 2051 _С_чешуйками_ли_ФИМОН?
293 1203 61 2186 2029 На_картинке_XXXXX._Он_вареный?
286 1212 1306 2150 2027 _Заострен_ли_ФИМОН?
296 1215 120 2088 2205 Вы_видите_XXXXX._Белый_ли_он?
269 1210 1306 2133 2003 _Спрессован_ли_XXXXX?
291 1201 91 2059 2228 Вот_ТОМАТ._Горький_ли_он?
289 1215 113 2232 2081 На_экране_XXXXX._Он_выжатый?
252 1216 1307 2092 2058 _С_лепестками_ли_ПЕМАТ?
265 1210 1310 2129 2057 _Шарообразный_ли_XXXXX?
211 1204 1310 2158 2051 _Пряный_ли_РЕДИС?
289 1213 97 2182 2065 На_экране_КОДИС._Сушеный_ли_он?
290 1201 90 2189 2058 Посмотрите,_вот_ТОМАТ._Мясистый_ли_он?
285 1212 1306 2149 2044 _Шершавый_ли_ФИМОН?
293 1213 101 2212 2069 На_картинке_КОДИС._Он_квадратный?
292 1211 148 2180 2140 Это_XXXXX._Однотонный_ли_он?
