1 2 3 4 5 6
220 1201 1306 2157 2060 _Яркий_ли_XXXXX?
293 1210 117 2174 2085 На_картинке_XXXXX._Вытянут_ли_он?
291 1210 115 2083 2195 Вот_XXXXX._Он_волнистый?
186 1203 1306 2026 2055 _Полый_ли_КОКОС?
290 1214 146 2138 2217 Посмотрите,_вот_XXXXX._Изогнут_ли_он?
169 1207 1310 2009 2052 _Коричневый_ли_ФИНИК?
292 1210 116 2172 2084 Это_XXXXX._Он_бурый?
290 1208 50 2018 2210 Посмотрите,_вот_ГОРОХ._Он_в_стручке?
224 1201 1307 2064 2007 _Вязкий_ли_XXXXX?
292 1204 84 2207 2052 Это_РЕДИС._Жирный_ли_он?
292 1216 100 2068 2196 Это_ПЕМАТ._Пушистый_ли_он?
237 1209 1308 2059 2077 _Синий_ли_XXXXX?
294 1210 118 2177 2086 На_мониторе_XXXXX._Объемный_ли_он?
294 1212 134 2216 2118 На_мониторе_ФИМОН._Жидкий_ли_он?
291 1216 99 2067 2204 Вот_ПЕМАТ._Он_раскрыт?
296 1216 104 2072 2211 Вы_видите_ПЕМАТ._Он_склизкий?
292 1202 68 2036 2172 Это_XXXXX._Кислый_ли_он?
293 1204 85 2053 2184 На_картинке_РЕДИС._Он_соленый?
190 1203 1308 2030 2168 _Плотный_ли_КОКОС?
221 1201 1308 2008 2061 _Острый_ли_XXXXX?
172 1207 1310 2165 2012 _Ломкий_ли_ФИНИК?
291 1212 131 2230 2115 Вот_ФИМОН._Голубой_ли_он?
176 1207 1307 2023 2016 _Треугольный_ли_ФИНИК?
234 1209 1307 2024 2074 _Продолговатый_ли_XXXXX?
206 1205 1308 2046 2003 _Хрустящий_ли_XXXXX?
295 1214 151 2143 2192 Перед_Вами_XXXXX._Цветущий_ли_он?
289 1210 113 2189 2081 На_экране_XXXXX._Он_выжатый?
294 1208 54 2191 2022 На_мониторе_ГОРОХ._Он_толченый?
268 1213 1306 2044 2132 _Сорван_ли_XXXXX?
269 1213 1308 2015 2133 _Спрессован_ли_XXXXX?
294 1216 102 2191 2070 На_мониторе_ПЕМАТ._Разноцветный_ли_он?
295 1206 35 2007 2192 Перед_Вами_XXXXX._Сиреневый_ли_он?
290 1212 130 2178 2114 Посмотрите,_вот_ФИМОН._Ребристый_ли_он?
187 1203 1307 2027 2167 _Гладкий_ли_КОКОС?
291 1202 67 2195 2035 Вот_XXXXX._Он_с_цедрой?
173 1207 1308 2024 2013 _Мохнатый_ли_ФИНИК?
175 1207 1306 2015 2161 _С_косточкой_ли_ФИНИК?
