1 2 3 4 5 6
296 1207 48 2016 2204 Вы_видите_XXXXX._Он_треугольный?
291 1205 75 2223 2043 Вот_ПЕРЕЦ._Он_гнилой?
295 1207 47 2199 2015 Перед_Вами_XXXXX._Он_с_косточкой?
296 1205 80 2048 2194 Вы_видите_ПЕРЕЦ._Он_цитрусовый?
164 1206 1307 2004 2048 _Сладкий_ли_XXXXX?
292 1201 92 2060 2187 Это_ТОМАТ._Он_яркий?
269 1214 1306 2029 2133 _Спрессован_ли_XXXXX?
294 1203 62 2213 2030 На_мониторе_XXXXX._Плотный_ли_он?
292 1215 148 2140 2218 Это_XXXXX._Однотонный_ли_он?
163 1206 1308 2165 2003 _Жаренный_ли_XXXXX?
252 1212 1308 2063 2092 _С_лепестками_ли_ФИМОН?
290 1213 130 2172 2114 Посмотрите,_вот_КОДИС._Ребристый_ли_он?
182 1208 1306 2022 2012 _Толченый_ли_ГОРОХ?
292 1209 100 2068 2187 Это_РЕНАН._Пушистый_ли_он?
289 1207 41 2009 2232 На_экране_XXXXX._Коричневый_ли_он?
270 1214 1309 2004 2134 _Желтый_ли_XXXXX?
238 1210 1306 2078 2034 _С_дольками_ли_XXXXX?
196 1202 1307 2163 2036 _Кислый_ли_XXXXX?
195 1202 1309 2167 2035 _С_цедрой_ли_XXXXX?
198 1202 1307 2038 2044 _Длинный_ли_XXXXX?
296 1209 104 2072 2177 Вы_видите_РЕНАН._Он_склизкий?
290 1205 74 2042 2172 Посмотрите,_вот_ПЕРЕЦ._Черный_ли_он?
295 1215 151 2143 2199 Перед_Вами_XXXXX._Цветущий_ли_он?
200 1202 1307 2042 2040 _Без_кожуры_ли_XXXXX?
289 1215 145 2137 2232 На_экране_XXXXX._Он_красноватый?
287 1216 1307 2017 2151 _Рассыпчатый_ли_ПЕМАТ?
178 1208 1308 2027 2018 _В_стручке_ли_ГОРОХ?
268 1214 1306 2055 2132 _Сорван_ли_XXXXX?
194 1202 1310 2059 2034 _Фиолетовый_ли_XXXXX?
235 1210 1308 2015 2075 _Пятнистый_ли_XXXXX?
292 1205 76 2044 2200 Это_ПЕРЕЦ._Он_бугристый?
295 1213 135 2212 2119 Перед_Вами_КОДИС._Он_лохматый?
166 1206 1309 2006 2168 _Съедобный_ли_XXXXX?
