1 2 3 4 5 6
291 1201 91 2228 2059 Вот_ТОМАТ._Горький_ли_он?
293 1203 61 2186 2029 На_картинке_XXXXX._Он_вареный?
182 1208 1309 2030 2022 _Толченый_ли_ГОРОХ?
283 1214 1307 2013 2147 _Тонкий_ли_XXXXX?
289 1215 97 2232 2065 На_экране_XXXXX._Сушеный_ли_он?
293 1213 149 2141 2212 На_картинке_КОДИС._Он_прозрачный?
240 1216 1307 2080 2051 _Мятый_ли_ПЕМАТ?
163 1206 1306 2003 2042 _Жаренный_ли_XXXXX?
286 1214 1308 2150 2001 _Заострен_ли_XXXXX?
238 1216 1306 2057 2078 _С_дольками_ли_ПЕМАТ?
281 1214 1307 2145 2007 _С_чешуйками_ли_XXXXX?
296 1215 104 2205 2072 Вы_видите_XXXXX._Он_склизкий?
290 1207 42 2010 2191 Посмотрите,_вот_XXXXX._Сахаристый_ли_он?
236 1216 1308 2076 2019 _С_косточкой_ли_ПЕМАТ?
289 1209 113 2081 2211 На_экране_РЕНАН._Он_выжатый?
177 1208 1308 2017 2027 _Рыхлый_ли_ГОРОХ?
199 1202 1308 2164 2039 _Упругий_ли_XXXXX?
194 1202 1307 2034 2161 _Фиолетовый_ли_XXXXX?
252 1210 1308 2061 2092 _С_лепестками_ли_XXXXX?
250 1210 1308 2090 2042 _Фаршированный_ли_XXXXX?
216 1204 1307 2013 2056 _Круглый_ли_РЕДИС?
168 1206 1306 2008 2041 _Репчатый_ли_XXXXX?
294 1203 62 2030 2190 На_мониторе_XXXXX._Плотный_ли_он?
270 1212 1309 2134 2040 _Желтый_ли_ФИМОН?
295 1203 63 2031 2199 Перед_Вами_XXXXX._Он_ворсистый?
290 1211 130 2114 2231 Посмотрите,_вот_XXXXX._Ребристый_ли_он?
292 1207 44 2012 2214 Это_XXXXX._Ломкий_ли_он?
291 1205 75 2043 2227 Вот_ПЕРЕЦ._Он_гнилой?
268 1212 1307 2132 2004 _Сорван_ли_ФИМОН?
292 1215 100 2214 2068 Это_XXXXX._Пушистый_ли_он?
295 1201 95 2063 2217 Перед_Вами_ТОМАТ._Он_серый?
296 1209 120 2183 2088 Вы_видите_РЕНАН._Белый_ли_он?
179 1208 1308 2019 2157 _Ядовитый_ли_ГОРОХ?
178 1208 1309 2018 2153 _В_стручке_ли_ГОРОХ?
292 1209 116 2196 2084 Это_РЕНАН._Он_бурый?
294 1213 150 2194 2142 На_мониторе_КОДИС._Он_измельчен?
200 1202 1308 2166 2040 _Без_кожуры_ли_XXXXX?
295 1211 135 2199 2119 Перед_Вами_XXXXX._Он_лохматый?
267 1212 1310 2055 2131 _Перекручен_ли_ФИМОН?
296 1213 152 2176 2144 Вы_видите_КОДИС._Скручен_ли_он?
164 1206 1310 2058 2004 _Сладкий_ли_XXXXX?
291 1209 115 2083 2228 Вот_РЕНАН._Он_волнистый?
237 1216 1307 2077 2060 _Синий_ли_ПЕМАТ?
234 1216 1307 2054 2074 _Продолговатый_ли_ПЕМАТ?
294 1215 102 2181 2070 На_мониторе_XXXXX._Разноцветный_ли_он?
291 1211 131 2177 2115 Вот_XXXXX._Голубой_ли_он?
180 1208 1307 2032 2020 _Полосатый_ли_ГОРОХ?
291 1215 99 2172 2067 Вот_XXXXX._Он_раскрыт?
269 1212 1306 2133 2010 _Спрессован_ли_ФИМОН?
289 1207 41 2232 2009 На_экране_XXXXX._Коричневый_ли_он?
235 1216 1309 2075 2035 _Пятнистый_ли_ПЕМАТ?
295 1207 47 2015 2184 Перед_Вами_XXXXX._Он_с_косточкой?
195 1202 1307 2165 2035 _С_цедрой_ли_XXXXX?
296 1205 80 2048 2176 Вы_видите_ПЕРЕЦ._Он_цитрусовый?
296 1207 48 2016 2205 Вы_видите_XXXXX._Он_треугольный?
291 1203 59 2027 2177 Вот_XXXXX._Гладкий_ли_он?
265 1212 1310 2028 2129 _Шарообразный_ли_ФИМОН?
255 1210 1306 2034 2095 _Зернистый_ли_XXXXX?
296 1211 136 2192 2120 Вы_видите_XXXXX._Он_золотистый?
293 1205 77 2212 2045 На_картинке_ПЕРЕЦ._Он_слоеный?
295 1213 151 2195 2143 Перед_Вами_КОДИС._Цветущий_ли_он?
293 1201 93 2061 2220 На_картинке_ТОМАТ._Он_острый?
285 1214 1308 2149 2023 _Шершавый_ли_XXXXX?
210 1204 1310 2012 2050 _Алый_ли_РЕДИС?
161 1206 1308 2043 2001 _Чистый_ли_XXXXX?
292 1211 132 2180 2116 Это_XXXXX._Он_с_бугорками?
296 1201 96 2064 2183 Вы_видите_ТОМАТ._Вязкий_ли_он?
212 1204 1306 2029 2052 _Жирный_ли_РЕДИС?
293 1209 117 2220 2085 На_картинке_РЕНАН._Вытянут_ли_он?
198 1202 1307 2062 2038 _Длинный_ли_XXXXX?
254 1210 1310 2094 2043 _Оранжевый_ли_XXXXX?
292 1201 92 2060 2196 Это_ТОМАТ._Он_яркий?
293 1207 45 2013 2225 На_картинке_XXXXX._Мохнатый_ли_он?
183 1208 1309 2156 2023 _Зеленый_ли_ГОРОХ?
167 1206 1310 2162 2007 _Сиреневый_ли_XXXXX?
290 1203 58 2231 2026 Посмотрите,_вот_XXXXX._Полый_ли_он?
256 1210 1308 2011 2096 _Округлый_ли_XXXXX?
272 1212 1308 2136 2032 _Имеет_ли_шипы_ФИМОН?
290 1213 146 2138 2175 Посмотрите,_вот_КОДИС._Изогнут_ли_он?
196 1202 1306 2036 2064 _Кислый_ли_XXXXX?
166 1206 1306 2047 2006 _Съедобный_ли_XXXXX?
213 1204 1310 2025 2053 _Соленый_ли_РЕДИС?
282 1214 1307 2146 2002 _Розовый_ли_XXXXX?
215 1204 1310 2055 2014 _Крепкий_ли_РЕДИС?
211 1204 1309 2051 2031 _Пряный_ли_РЕДИС?
290 1205 74 2175 2042 Посмотрите,_вот_ПЕРЕЦ._Черный_ли_он?
287 1214 1307 2049 2151 _Рассыпчатый_ли_XXXXX?
293 1215 101 2069 2225 На_картинке_XXXXX._Он_квадратный?
292 1205 76 2044 2201 Это_ПЕРЕЦ._Он_бугристый?
294 1209 118 2203 2086 На_мониторе_РЕНАН._Объемный_ли_он?
294 1205 78 2046 2194 На_мониторе_ПЕРЕЦ._Хрустящий_ли_он?
292 1213 148 2140 2201 Это_КОДИС._Однотонный_ли_он?
289 1213 145 2137 2182 На_экране_КОДИС._Он_красноватый?
290 1201 90 2189 2058 Посмотрите,_вот_ТОМАТ._Мясистый_ли_он?
249 1210 1309 2058 2089 _Испачкан_ли_XXXXX?
