1 2 3 4 5 6
291 1209 155 2147 2228 Вот_XXXXX._Тонкий_ли_он?
291 1203 59 2177 2027 Вот_КОКОС._Гладкий_ли_он?
196 1202 1308 2036 2046 _Кислый_ли_ЛИМОН?
230 1210 1308 2070 2029 _Склизкий_ли_БАРОХ?
227 1210 1307 2067 2063 _Раскрыт_ли_БАРОХ?
292 1203 60 2180 2028 Это_КОКОС._Пористый_ли_он?
161 1206 1306 2001 2162 _Чистый_ли_БАНАН?
290 1201 90 2189 2058 Посмотрите,_вот_XXXXX._Мясистый_ли_он?
290 1211 106 2231 2074 Посмотрите,_вот_ЛИРОХ._Продолговатый_ли_он?
182 1208 1310 2025 2022 _Толченый_ли_XXXXX?
241 1212 1309 2081 2042 _Вытянут_ли_XXXXX?
164 1206 1309 2004 2045 _Сладкий_ли_БАНАН?
215 1204 1307 2030 2055 _Крепкий_ли_XXXXX?
292 1215 140 2214 2132 Это_ТОДИС._Сорван_ли_он?
199 1202 1307 2041 2039 _Упругий_ли_ЛИМОН?
210 1204 1310 2050 2011 _Алый_ли_XXXXX?
296 1211 112 2080 2192 Вы_видите_ЛИРОХ._Мятый_ли_он?
248 1212 1307 2026 2088 _Белый_ли_XXXXX?
295 1209 159 2217 2151 Перед_Вами_XXXXX._Он_рассыпчатый?
264 1214 1307 2120 2052 _Золотистый_ли_ГОНИК?
294 1213 126 2194 2094 На_мониторе_XXXXX._Оранжевый_ли_он?
295 1203 63 2031 2199 Перед_Вами_КОКОС._Он_ворсистый?
277 1216 1308 2141 2050 _Прозрачный_ли_XXXXX?
