1 2 3 4 5 6
276 1214 1310 2010 2140 _Однотонный_ли_ГОНИК?
296 1207 48 2205 2016 Вы_видите_ФИНИК._Он_треугольный?
295 1211 127 2199 2095 Перед_Вами_ЛИРОХ._Он_зернистый?
291 1215 155 2147 2172 Вот_ТОДИС._Тонкий_ли_он?
194 1202 1309 2034 2057 _Фиолетовый_ли_ЛИМОН?
195 1202 1310 2035 2044 _С_цедрой_ли_ЛИМОН?
296 1201 96 2064 2183 Вы_видите_XXXXX._Вязкий_ли_он?
290 1209 106 2189 2074 Посмотрите,_вот_XXXXX._Продолговатый_ли_он?
167 1206 1310 2062 2007 _Сиреневый_ли_БАНАН?
200 1202 1308 2048 2040 _Без_кожуры_ли_ЛИМОН?
196 1202 1310 2061 2036 _Кислый_ли_ЛИМОН?
292 1211 124 2180 2092 Это_ЛИРОХ._Он_с_лепестками?
296 1211 128 2192 2096 Вы_видите_ЛИРОХ._Округлый_ли_он?
225 1216 1306 2065 2045 _Сушеный_ли_XXXXX?
290 1207 42 2010 2191 Посмотрите,_вот_ФИНИК._Сахаристый_ли_он?
293 1205 77 2045 2212 На_картинке_XXXXX._Он_слоеный?
293 1215 157 2149 2225 На_картинке_ТОДИС._Он_шершавый?
295 1203 63 2199 2031 Перед_Вами_КОКОС._Он_ворсистый?
294 1203 62 2030 2190 На_мониторе_КОКОС._Плотный_ли_он?
294 1213 142 2194 2134 На_мониторе_XXXXX._Желтый_ли_он?
262 1212 1309 2118 2055 _Жидкий_ли_XXXXX?
296 1209 112 2080 2183 Вы_видите_XXXXX._Мятый_ли_он?
293 1209 109 2077 2220 На_картинке_XXXXX._Синий_ли_он?
178 1208 1309 2025 2018 _В_стручке_ли_XXXXX?
296 1213 144 2176 2136 Вы_видите_XXXXX._Он_имеет_шипы?
292 1213 140 2132 2201 Это_XXXXX._Сорван_ли_он?
293 1201 93 2220 2061 На_картинке_XXXXX._Он_острый?
161 1206 1309 2001 2167 _Чистый_ли_БАНАН?
295 1215 159 2184 2151 Перед_Вами_ТОДИС._Он_рассыпчатый?
290 1211 122 2231 2090 Посмотрите,_вот_ЛИРОХ._Он_фаршированный?
294 1215 158 2150 2181 На_мониторе_ТОДИС._Заострен_ли_он?
264 1212 1308 2120 2060 _Золотистый_ли_XXXXX?
289 1215 153 2145 2232 На_экране_ТОДИС._Он_с_чешуйками?
168 1206 1310 2168 2008 _Репчатый_ли_БАНАН?
243 1210 1308 2083 2029 _Волнистый_ли_БАРОХ?
211 1204 1306 2158 2051 _Пряный_ли_XXXXX?
290 1203 58 2231 2026 Посмотрите,_вот_КОКОС._Полый_ли_он?
294 1211 126 2190 2094 На_мониторе_ЛИРОХ._Оранжевый_ли_он?
230 1216 1308 2006 2070 _Склизкий_ли_XXXXX?
278 1214 1308 2051 2142 _Измельчен_ли_ГОНИК?
182 1208 1306 2032 2022 _Толченый_ли_XXXXX?
291 1203 59 2027 2177 Вот_КОКОС._Гладкий_ли_он?
273 1214 1309 2137 2011 _Красноватый_ли_ГОНИК?
164 1206 1309 2045 2004 _Сладкий_ли_БАНАН?
228 1216 1310 2068 2016 _Пушистый_ли_XXXXX?
199 1202 1306 2046 2039 _Упругий_ли_ЛИМОН?
216 1204 1310 2056 2026 _Круглый_ли_XXXXX?
259 1212 1308 2115 2030 _Голубой_ли_XXXXX?
290 1215 154 2191 2146 Посмотрите,_вот_ТОДИС._Он_розовый?
210 1204 1307 2028 2050 _Алый_ли_XXXXX?
260 1212 1310 2116 2054 _С_бугорками_ли_XXXXX?
212 1204 1310 2052 2027 _Жирный_ли_XXXXX?
292 1203 60 2180 2028 Это_КОКОС._Пористый_ли_он?
293 1203 61 2029 2186 На_картинке_КОКОС._Он_вареный?
180 1208 1306 2020 2029 _Полосатый_ли_XXXXX?
