1 2 3 4 5 6
238 1215 1307 2078 2032 _С_дольками_ли_ТОДИС?
296 1214 104 2072 2222 Вы_видите_XXXXX._Он_склизкий?
295 1212 151 2187 2143 Перед_Вами_ФИМОН._Цветущий_ли_он?
290 1208 50 2018 2193 Посмотрите,_вот_ГОРОХ._Он_в_стручке?
294 1214 102 2224 2070 На_мониторе_XXXXX._Разноцветный_ли_он?
281 1213 1308 2145 2006 _С_чешуйками_ли_XXXXX?
291 1216 115 2216 2083 Вот_ПЕМАТ._Он_волнистый?
188 1203 1307 2052 2028 _Пористый_ли_КОКОС?
296 1210 136 2120 2198 Вы_видите_XXXXX._Он_золотистый?
294 1208 54 2169 2022 На_мониторе_ГОРОХ._Он_толченый?
186 1203 1306 2026 2019 _Полый_ли_КОКОС?
292 1214 100 2068 2210 Это_XXXXX._Пушистый_ли_он?
237 1215 1306 2077 2025 _Синий_ли_ТОДИС?
295 1210 135 2200 2119 Перед_Вами_XXXXX._Он_лохматый?
296 1216 120 2088 2202 Вы_видите_ПЕМАТ._Белый_ли_он?
292 1204 84 2052 2171 Это_РЕДИС._Жирный_ли_он?
268 1211 1308 2132 2034 _Сорван_ли_ЛИРОХ?
189 1203 1309 2023 2029 _Вареный_ли_КОКОС?
289 1206 29 2229 2001 На_экране_XXXXX._Он_чистый?
295 1208 55 2023 2178 Перед_Вами_ГОРОХ._Зеленый_ли_он?
218 1201 1310 2058 2005 _Мясистый_ли_XXXXX?
173 1207 1306 2055 2013 _Мохнатый_ли_ФИНИК?
283 1213 1307 2147 2030 _Тонкий_ли_XXXXX?
220 1201 1310 2060 2035 _Яркий_ли_XXXXX?
175 1207 1306 2017 2015 _С_косточкой_ли_ФИНИК?
169 1207 1309 2009 2165 _Коричневый_ли_ФИНИК?
236 1215 1309 2037 2076 _С_косточкой_ли_ТОДИС?
290 1210 130 2209 2114 Посмотрите,_вот_XXXXX._Ребристый_ли_он?
292 1206 32 2210 2004 Это_XXXXX._Сладкий_ли_он?
293 1204 85 2185 2053 На_картинке_РЕДИС._Он_соленый?
170 1207 1310 2021 2010 _Сахаристый_ли_ФИНИК?
289 1214 97 2229 2065 На_экране_XXXXX._Сушеный_ли_он?
291 1202 67 2035 2226 Вот_XXXXX._Он_с_цедрой?
294 1212 150 2174 2142 На_мониторе_ФИМОН._Он_измельчен?
272 1211 1307 2136 2059 _Имеет_ли_шипы_ЛИРОХ?
221 1201 1306 2061 2039 _Острый_ли_XXXXX?
240 1215 1309 2022 2080 _Мятый_ли_ТОДИС?
265 1211 1309 2129 2016 _Шарообразный_ли_ЛИРОХ?
291 1204 83 2173 2051 Вот_РЕДИС._Пряный_ли_он?
206 1205 1307 2046 2154 _Хрустящий_ли_XXXXX?
202 1205 1307 2038 2042 _Слоеный_ли_XXXXX?
290 1202 66 2209 2034 Посмотрите,_вот_XXXXX._Фиолетовый_ли_он?
296 1204 88 2056 2197 Вы_видите_РЕДИС._Он_круглый?
176 1207 1309 2016 2056 _Треугольный_ли_ФИНИК?
249 1209 1308 2089 2041 _Испачкан_ли_XXXXX?
235 1215 1309 2075 2018 _Пятнистый_ли_ТОДИС?
295 1202 71 2200 2039 Перед_Вами_XXXXX._Он_длинный?
255 1209 1307 2095 2008 _Зернистый_ли_XXXXX?
234 1215 1308 2074 2010 _Продолговатый_ли_ТОДИС?
291 1206 31 2003 2219 Вот_XXXXX._Он_жаренный?
256 1209 1307 2020 2096 _Округлый_ли_XXXXX?
205 1205 1310 2045 2006 _Черный_ли_XXXXX?
203 1205 1306 2155 2043 _Гнилой_ли_XXXXX?
293 1212 149 2141 2185 На_картинке_ФИМОН._Он_прозрачный?
289 1216 113 2081 2221 На_экране_ПЕМАТ._Он_выжатый?
286 1213 1309 2150 2029 _Заострен_ли_XXXXX?
254 1209 1306 2094 2048 _Оранжевый_ли_XXXXX?
187 1203 1308 2027 2164 _Гладкий_ли_КОКОС?
269 1211 1308 2054 2133 _Спрессован_ли_ЛИРОХ?
285 1213 1306 2047 2149 _Шершавый_ли_XXXXX?
294 1206 34 2006 2224 На_мониторе_XXXXX._Он_съедобный?
296 1206 40 2008 2222 Вы_видите_XXXXX._Он_репчатый?
224 1201 1306 2064 2040 _Вязкий_ли_XXXXX?
287 1213 1310 2151 2038 _Рассыпчатый_ли_XXXXX?
292 1202 68 2036 2188 Это_XXXXX._Кислый_ли_он?
292 1210 132 2188 2116 Это_XXXXX._Он_с_бугорками?
292 1216 116 2084 2206 Это_ПЕМАТ._Он_бурый?
219 1201 1310 2153 2059 _Горький_ли_XXXXX?
292 1212 148 2171 2140 Это_ФИМОН._Однотонный_ли_он?
293 1214 101 2069 2179 На_картинке_XXXXX._Он_квадратный?
289 1212 145 2137 2213 На_экране_ФИМОН._Он_красноватый?
191 1203 1309 2031 2024 _Ворсистый_ли_КОКОС?
208 1205 1310 2048 2037 _Цитрусовый_ли_XXXXX?
295 1204 87 2055 2187 Перед_Вами_РЕДИС._Крепкий_ли_он?
252 1209 1306 2061 2092 _С_лепестками_ли_XXXXX?
270 1211 1308 2134 2011 _Желтый_ли_ЛИРОХ?
292 1208 52 2020 2206 Это_ГОРОХ._Он_полосатый?
190 1203 1309 2166 2030 _Плотный_ли_КОКОС?
290 1212 146 2204 2138 Посмотрите,_вот_ФИМОН._Изогнут_ли_он?
172 1207 1308 2012 2051 _Ломкий_ли_ФИНИК?
293 1216 117 2170 2085 На_картинке_ПЕМАТ._Вытянут_ли_он?
267 1211 1307 2058 2131 _Перекручен_ли_ЛИРОХ?
296 1202 72 2040 2198 Вы_видите_XXXXX._Он_без_кожуры?
250 1209 1307 2090 2027 _Фаршированный_ли_XXXXX?
290 1204 82 2204 2050 Посмотрите,_вот_РЕДИС._Он_алый?
289 1208 49 2017 2221 На_экране_ГОРОХ._Рыхлый_ли_он?
295 1206 35 2215 2007 Перед_Вами_XXXXX._Сиреневый_ли_он?
223 1201 1309 2001 2063 _Серый_ли_XXXXX?
