1 2 3 4 5 6
289 1207 41 2009 2232 На_экране_ФИНИК._Коричневый_ли_он?
291 1213 155 2147 2227 Вот_XXXXX._Тонкий_ли_он?
258 1210 1306 2036 2114 _Ребристый_ли_БАРОХ?
241 1216 1308 2034 2081 _Вытянут_ли_XXXXX?
263 1210 1308 2119 2043 _Лохматый_ли_БАРОХ?
295 1213 159 2195 2151 Перед_Вами_XXXXX._Он_рассыпчатый?
278 1212 1310 2142 2057 _Измельчен_ли_XXXXX?
177 1208 1308 2017 2011 _Рыхлый_ли_XXXXX?
295 1209 127 2095 2217 Перед_Вами_XXXXX._Он_зернистый?
232 1214 1309 2072 2024 _Разноцветный_ли_ГОНИК?
290 1207 42 2191 2010 Посмотрите,_вот_ФИНИК._Сахаристый_ли_он?
292 1207 44 2012 2214 Это_ФИНИК._Ломкий_ли_он?
180 1208 1310 2025 2020 _Полосатый_ли_XXXXX?
280 1212 1309 2144 2016 _Скручен_ли_XXXXX?
293 1203 61 2029 2186 На_картинке_КОКОС._Он_вареный?
296 1205 80 2176 2048 Вы_видите_XXXXX._Он_цитрусовый?
182 1208 1306 2022 2156 _Толченый_ли_XXXXX?
244 1216 1308 2049 2084 _Бурый_ли_XXXXX?
229 1214 1306 2053 2069 _Квадратный_ли_ГОНИК?
290 1215 106 2074 2191 Посмотрите,_вот_ТОДИС._Продолговатый_ли_он?
260 1210 1308 2004 2116 _С_бугорками_ли_БАРОХ?
183 1208 1309 2013 2023 _Зеленый_ли_XXXXX?
289 1213 153 2145 2182 На_экране_XXXXX._Он_с_чешуйками?
290 1209 122 2189 2090 Посмотрите,_вот_XXXXX._Он_фаршированный?
291 1215 107 2075 2172 Вот_ТОДИС._Пятнистый_ли_он?
262 1210 1308 2025 2118 _Жидкий_ли_БАРОХ?
195 1202 1310 2035 2162 _С_цедрой_ли_ЛИМОН?
227 1214 1309 2067 2018 _Раскрыт_ли_ГОНИК?
296 1209 128 2096 2183 Вы_видите_XXXXX._Округлый_ли_он?
295 1207 47 2015 2184 Перед_Вами_ФИНИК._Он_с_косточкой?
291 1201 91 2228 2059 Вот_XXXXX._Горький_ли_он?
296 1207 48 2205 2016 Вы_видите_ФИНИК._Он_треугольный?
248 1216 1306 2088 2014 _Белый_ли_XXXXX?
289 1209 121 2211 2089 На_экране_XXXXX._Испачкан_ли_он?
293 1207 45 2013 2225 На_картинке_ФИНИК._Мохнатый_ли_он?
293 1215 109 2225 2077 На_картинке_ТОДИС._Синий_ли_он?
167 1206 1307 2007 2062 _Сиреневый_ли_БАНАН?
292 1209 124 2092 2196 Это_XXXXX._Он_с_лепестками?
290 1203 58 2231 2026 Посмотрите,_вот_КОКОС._Полый_ли_он?
273 1212 1308 2062 2137 _Красноватый_ли_XXXXX?
213 1204 1310 2009 2053 _Соленый_ли_XXXXX?
276 1212 1308 2140 2056 _Однотонный_ли_XXXXX?
293 1205 77 2045 2212 На_картинке_XXXXX._Он_слоеный?
225 1214 1307 2038 2065 _Сушеный_ли_ГОНИК?
161 1206 1308 2042 2001 _Чистый_ли_БАНАН?
295 1201 95 2063 2217 Перед_Вами_XXXXX._Он_серый?
277 1212 1306 2019 2141 _Прозрачный_ли_XXXXX?
164 1206 1307 2004 2047 _Сладкий_ли_БАНАН?
199 1202 1308 2039 2045 _Упругий_ли_ЛИМОН?
294 1213 158 2150 2194 На_мониторе_XXXXX._Заострен_ли_он?
178 1208 1309 2018 2028 _В_стручке_ли_XXXXX?
212 1204 1306 2159 2052 _Жирный_ли_XXXXX?
296 1201 96 2183 2064 Вы_видите_XXXXX._Вязкий_ли_он?
215 1204 1307 2160 2055 _Крепкий_ли_XXXXX?
264 1210 1310 2013 2120 _Золотистый_ли_БАРОХ?
289 1211 137 2208 2129 На_экране_ЛИРОХ._Он_шарообразный?
290 1205 74 2175 2042 Посмотрите,_вот_XXXXX._Черный_ли_он?
210 1204 1310 2050 2158 _Алый_ли_XXXXX?
292 1201 92 2196 2060 Это_XXXXX._Он_яркий?
294 1215 110 2181 2078 На_мониторе_ТОДИС._Он_с_дольками?
228 1214 1308 2068 2042 _Пушистый_ли_ГОНИК?
293 1201 93 2220 2061 На_картинке_XXXXX._Он_острый?
163 1206 1310 2003 2063 _Жаренный_ли_БАНАН?
292 1205 76 2201 2044 Это_XXXXX._Он_бугристый?
294 1205 78 2194 2046 На_мониторе_XXXXX._Хрустящий_ли_он?
259 1210 1308 2033 2115 _Голубой_ли_БАРОХ?
295 1203 63 2199 2031 Перед_Вами_КОКОС._Он_ворсистый?
294 1211 142 2134 2190 На_мониторе_ЛИРОХ._Желтый_ли_он?
294 1209 126 2094 2203 На_мониторе_XXXXX._Оранжевый_ли_он?
179 1208 1306 2154 2019 _Ядовитый_ли_XXXXX?
294 1203 62 2190 2030 На_мониторе_КОКОС._Плотный_ли_он?
292 1215 108 2214 2076 Это_ТОДИС._Он_с_кожурой?
279 1212 1310 2007 2143 _Цветущий_ли_XXXXX?
293 1211 141 2186 2133 На_картинке_ЛИРОХ._Спрессован_ли_он?
291 1203 59 2177 2027 Вот_КОКОС._Гладкий_ли_он?
243 1216 1310 2010 2083 _Волнистый_ли_XXXXX?
292 1203 60 2180 2028 Это_КОКОС._Пористый_ли_он?
293 1213 157 2212 2149 На_картинке_XXXXX._Он_шершавый?
292 1211 140 2180 2132 Это_ЛИРОХ._Сорван_ли_он?
168 1206 1308 2008 2161 _Репчатый_ли_БАНАН?
