1 2 3 4 5 6
296 1201 96 2064 2183 Вы_видите_ТОМАТ._Вязкий_ли_он?
255 1214 1310 2019 2095 _Зернистый_ли_XXXXX?
268 1216 1309 2057 2132 _Сорван_ли_ПЕМАТ?
282 1210 1310 2011 2146 _Розовый_ли_XXXXX?
267 1216 1308 2131 2064 _Перекручен_ли_ПЕМАТ?
296 1213 120 2176 2088 Вы_видите_КОДИС._Белый_ли_он?
290 1209 146 2189 2138 Посмотрите,_вот_РЕНАН._Изогнут_ли_он?
295 1215 135 2184 2119 Перед_Вами_XXXXX._Он_лохматый?
290 1215 130 2114 2191 Посмотрите,_вот_XXXXX._Ребристый_ли_он?
291 1215 131 2115 2172 Вот_XXXXX._Голубой_ли_он?
238 1212 1309 2078 2031 _С_дольками_ли_ФИМОН?
291 1203 59 2177 2027 Вот_XXXXX._Гладкий_ли_он?
294 1203 62 2030 2190 На_мониторе_XXXXX._Плотный_ли_он?
291 1205 75 2227 2043 Вот_ПЕРЕЦ._Он_гнилой?
295 1207 47 2184 2015 Перед_Вами_XXXXX._Он_с_косточкой?
293 1205 77 2212 2045 На_картинке_ПЕРЕЦ._Он_слоеный?
290 1207 42 2191 2010 Посмотрите,_вот_XXXXX._Сахаристый_ли_он?
198 1202 1309 2038 2042 _Длинный_ли_XXXXX?
287 1210 1308 2009 2151 _Рассыпчатый_ли_XXXXX?
294 1213 118 2086 2194 На_мониторе_КОДИС._Объемный_ли_он?
283 1210 1309 2050 2147 _Тонкий_ли_XXXXX?
293 1213 117 2212 2085 На_картинке_КОДИС._Вытянут_ли_он?
292 1201 92 2060 2196 Это_ТОМАТ._Он_яркий?
292 1213 116 2084 2201 Это_КОДИС._Он_бурый?
292 1205 76 2201 2044 Это_ПЕРЕЦ._Он_бугристый?
292 1203 60 2180 2028 Это_XXXXX._Пористый_ли_он?
216 1204 1309 2028 2056 _Круглый_ли_РЕДИС?
294 1205 78 2194 2046 На_мониторе_ПЕРЕЦ._Хрустящий_ли_он?
296 1215 136 2120 2205 Вы_видите_XXXXX._Он_золотистый?
296 1205 80 2176 2048 Вы_видите_ПЕРЕЦ._Он_цитрусовый?
195 1202 1310 2035 2166 _С_цедрой_ли_XXXXX?
234 1212 1307 2074 2029 _Продолговатый_ли_ФИМОН?
182 1208 1306 2010 2022 _Толченый_ли_ГОРОХ?
292 1209 148 2196 2140 Это_РЕНАН._Однотонный_ли_он?
296 1207 48 2205 2016 Вы_видите_XXXXX._Он_треугольный?
163 1206 1309 2003 2044 _Жаренный_ли_XXXXX?
293 1201 93 2220 2061 На_картинке_ТОМАТ._Он_острый?
281 1210 1306 2145 2003 _С_чешуйками_ли_XXXXX?
289 1213 113 2182 2081 На_экране_КОДИС._Он_выжатый?
210 1204 1308 2050 2030 _Алый_ли_РЕДИС?
292 1207 44 2012 2214 Это_XXXXX._Ломкий_ли_он?
164 1206 1308 2064 2004 _Сладкий_ли_XXXXX?
178 1208 1308 2014 2018 _В_стручке_ли_ГОРОХ?
296 1209 152 2183 2144 Вы_видите_РЕНАН._Скручен_ли_он?
293 1207 45 2013 2225 На_картинке_XXXXX._Мохнатый_ли_он?
293 1211 101 2186 2069 На_картинке_XXXXX._Он_квадратный?
180 1208 1308 2020 2154 _Полосатый_ли_ГОРОХ?
240 1212 1308 2080 2024 _Мятый_ли_ФИМОН?
161 1206 1308 2041 2001 _Чистый_ли_XXXXX?
292 1215 132 2214 2116 Это_XXXXX._Он_с_бугорками?
177 1208 1308 2159 2017 _Рыхлый_ли_ГОРОХ?
237 1212 1308 2014 2077 _Синий_ли_ФИМОН?
249 1214 1306 2089 2030 _Испачкан_ли_XXXXX?
199 1202 1309 2039 2061 _Упругий_ли_XXXXX?
293 1203 61 2186 2029 На_картинке_XXXXX._Он_вареный?
166 1206 1308 2006 2168 _Съедобный_ли_XXXXX?
194 1202 1308 2034 2046 _Фиолетовый_ли_XXXXX?
212 1204 1308 2026 2052 _Жирный_ли_РЕДИС?
168 1206 1310 2047 2008 _Репчатый_ли_XXXXX?
196 1202 1307 2162 2036 _Кислый_ли_XXXXX?
236 1212 1310 2007 2076 _С_косточкой_ли_ФИМОН?
270 1216 1308 2134 2012 _Желтый_ли_ПЕМАТ?
254 1214 1310 2055 2094 _Оранжевый_ли_XXXXX?
294 1209 150 2203 2142 На_мониторе_РЕНАН._Он_измельчен?
289 1211 97 2065 2208 На_экране_XXXXX._Сушеный_ли_он?
183 1208 1308 2023 2029 _Зеленый_ли_ГОРОХ?
295 1201 95 2063 2217 Перед_Вами_ТОМАТ._Он_серый?
269 1216 1310 2133 2058 _Спрессован_ли_ПЕМАТ?
291 1201 91 2059 2228 Вот_ТОМАТ._Горький_ли_он?
265 1216 1310 2044 2129 _Шарообразный_ли_ПЕМАТ?
290 1203 58 2231 2026 Посмотрите,_вот_XXXXX._Полый_ли_он?
272 1216 1309 2032 2136 _Имеет_ли_шипы_ПЕМАТ?
289 1209 145 2211 2137 На_экране_РЕНАН._Он_красноватый?
