1 2 3 4 5 6
221 1201 1308 2061 2153 _Острый_ли_ТОМАТ?
202 1205 1307 2042 2039 _Слоеный_ли_ПЕРЕЦ?
295 1206 35 2007 2215 Перед_Вами_БАНАН._Сиреневый_ли_он?
172 1207 1309 2012 2023 _Ломкий_ли_XXXXX?
189 1203 1307 2029 2050 _Вареный_ли_XXXXX?
260 1211 1307 2025 2116 _С_бугорками_ли_XXXXX?
224 1201 1307 2064 2002 _Вязкий_ли_ТОМАТ?
279 1213 1308 2016 2143 _Цветущий_ли_КОДИС?
170 1207 1309 2164 2010 _Сахаристый_ли_XXXXX?
291 1216 107 2075 2216 Вот_XXXXX._Пятнистый_ли_он?
291 1202 67 2226 2035 Вот_ЛИМОН._Он_с_цедрой?
295 1208 55 2023 2178 Перед_Вами_XXXXX._Зеленый_ли_он?
294 1212 142 2174 2134 На_мониторе_XXXXX._Желтый_ли_он?
292 1208 52 2206 2020 Это_XXXXX._Он_полосатый?
228 1215 1308 2032 2068 _Пушистый_ли_XXXXX?
276 1213 1308 2140 2054 _Однотонный_ли_КОДИС?
280 1213 1308 2022 2144 _Скручен_ли_КОДИС?
292 1210 124 2188 2092 Это_БАРОХ._Он_с_лепестками?
290 1202 66 2034 2209 Посмотрите,_вот_ЛИМОН._Фиолетовый_ли_он?
173 1207 1310 2013 2161 _Мохнатый_ли_XXXXX?
205 1205 1310 2003 2045 _Черный_ли_ПЕРЕЦ?
296 1212 144 2197 2136 Вы_видите_XXXXX._Он_имеет_шипы?
293 1204 85 2185 2053 На_картинке_XXXXX._Он_соленый?
278 1213 1310 2142 2013 _Измельчен_ли_КОДИС?
232 1215 1309 2026 2072 _Разноцветный_ли_XXXXX?
187 1203 1308 2051 2027 _Гладкий_ли_XXXXX?
293 1216 109 2170 2077 На_картинке_XXXXX._Синий_ли_он?
245 1209 1309 2085 2033 _Выжатый_ли_РЕНАН?
294 1208 54 2169 2022 На_мониторе_XXXXX._Он_толченый?
230 1215 1310 2070 2034 _Склизкий_ли_XXXXX?
291 1208 51 2019 2216 Вот_XXXXX._Ядовитый_ли_он?
291 1206 31 2003 2219 Вот_БАНАН._Он_жаренный?
277 1213 1310 2141 2051 _Прозрачный_ли_КОДИС?
292 1202 68 2188 2036 Это_ЛИМОН._Кислый_ли_он?
293 1212 141 2133 2185 На_картинке_XXXXX._Спрессован_ли_он?
294 1206 34 2006 2224 На_мониторе_БАНАН._Он_съедобный?
264 1211 1307 2052 2120 _Золотистый_ли_XXXXX?
289 1212 137 2129 2213 На_экране_XXXXX._Он_шарообразный?
262 1211 1308 2118 2027 _Жидкий_ли_XXXXX?
291 1214 155 2147 2219 Вот_ГОНИК._Тонкий_ли_он?
294 1214 158 2150 2224 На_мониторе_ГОНИК._Заострен_ли_он?
296 1210 128 2096 2198 Вы_видите_БАРОХ._Округлый_ли_он?
208 1205 1309 2048 2033 _Цитрусовый_ли_ПЕРЕЦ?
175 1207 1309 2015 2162 _С_косточкой_ли_XXXXX?
290 1204 82 2050 2204 Посмотрите,_вот_XXXXX._Он_алый?
248 1209 1306 2088 2019 _Белый_ли_РЕНАН?
292 1206 32 2210 2004 Это_БАНАН._Сладкий_ли_он?
295 1202 71 2200 2039 Перед_Вами_ЛИМОН._Он_длинный?
291 1204 83 2051 2173 Вот_XXXXX._Пряный_ли_он?
227 1215 1306 2067 2036 _Раскрыт_ли_XXXXX?
186 1203 1309 2168 2026 _Полый_ли_XXXXX?
293 1214 157 2149 2179 На_картинке_ГОНИК._Он_шершавый?
191 1203 1309 2024 2031 _Ворсистый_ли_XXXXX?
219 1201 1307 2059 2006 _Горький_ли_ТОМАТ?
290 1216 106 2193 2074 Посмотрите,_вот_XXXXX._Продолговатый_ли_он?
273 1213 1307 2005 2137 _Красноватый_ли_КОДИС?
290 1208 50 2193 2018 Посмотрите,_вот_XXXXX._Он_в_стручке?
289 1208 49 2017 2221 На_экране_XXXXX._Рыхлый_ли_он?
204 1205 1308 2044 2038 _Бугристый_ли_ПЕРЕЦ?
176 1207 1306 2016 2018 _Треугольный_ли_XXXXX?
289 1214 153 2229 2145 На_экране_ГОНИК._Он_с_чешуйками?
295 1214 159 2215 2151 Перед_Вами_ГОНИК._Он_рассыпчатый?
289 1206 29 2001 2229 На_экране_БАНАН._Он_чистый?
296 1204 88 2056 2197 Вы_видите_XXXXX._Он_круглый?
169 1207 1309 2020 2009 _Коричневый_ли_XXXXX?
263 1211 1307 2119 2009 _Лохматый_ли_XXXXX?
292 1212 140 2132 2171 Это_XXXXX._Сорван_ли_он?
