1 2 3 4 5 6
205 1205 1307 2003 2045 _Черный_ли_XXXXX?
237 1211 1310 2077 2023 _Синий_ли_ЛИРОХ?
296 1202 72 2198 2040 Вы_видите_XXXXX._Он_без_кожуры?
289 1206 29 2001 2229 На_экране_XXXXX._Он_чистый?
289 1216 145 2221 2137 На_экране_ПЕМАТ._Он_красноватый?
224 1201 1309 2007 2064 _Вязкий_ли_XXXXX?
295 1208 55 2023 2178 Перед_Вами_ГОРОХ._Зеленый_ли_он?
294 1212 118 2086 2174 На_мониторе_ФИМОН._Объемный_ли_он?
204 1205 1310 2156 2044 _Бугристый_ли_XXXXX?
249 1213 1306 2089 2018 _Испачкан_ли_XXXXX?
290 1216 146 2138 2193 Посмотрите,_вот_ПЕМАТ._Изогнут_ли_он?
290 1204 82 2050 2204 Посмотрите,_вот_РЕДИС._Он_алый?
291 1208 51 2019 2216 Вот_ГОРОХ._Ядовитый_ли_он?
296 1204 88 2056 2197 Вы_видите_РЕДИС._Он_круглый?
172 1207 1309 2163 2012 _Ломкий_ли_ФИНИК?
291 1204 83 2051 2173 Вот_РЕДИС._Пряный_ли_он?
287 1209 1308 2151 2045 _Рассыпчатый_ли_XXXXX?
285 1209 1309 2149 2043 _Шершавый_ли_XXXXX?
296 1210 104 2198 2072 Вы_видите_XXXXX._Он_склизкий?
