1 2 3 4 5 6
236 1210 1310 2076 2053 _С_косточкой_ли_XXXXX?
215 1204 1306 2158 2055 _Крепкий_ли_РЕДИС?
295 1203 63 2199 2031 Перед_Вами_XXXXX._Он_ворсистый?
182 1208 1310 2022 2156 _Толченый_ли_ГОРОХ?
281 1216 1306 2001 2145 _С_чешуйками_ли_ПЕМАТ?
267 1214 1307 2034 2131 _Перекручен_ли_XXXXX?
194 1202 1310 2034 2057 _Фиолетовый_ли_XXXXX?
291 1205 75 2227 2043 Вот_ПЕРЕЦ._Он_гнилой?
199 1202 1306 2039 2044 _Упругий_ли_XXXXX?
213 1204 1308 2053 2016 _Соленый_ли_РЕДИС?
249 1212 1306 2089 2011 _Испачкан_ли_ФИМОН?
285 1216 1307 2027 2149 _Шершавый_ли_ПЕМАТ?
295 1207 47 2015 2184 Перед_Вами_XXXXX._Он_с_косточкой?
292 1215 148 2214 2140 Это_XXXXX._Однотонный_ли_он?
234 1210 1307 2057 2074 _Продолговатый_ли_XXXXX?
292 1209 100 2068 2196 Это_РЕНАН._Пушистый_ли_он?
