1 2 3 4 5 6
220 1201 1309 2060 2033 _Яркий_ли_ТОМАТ?
278 1209 1310 2042 2142 _Измельчен_ли_РЕНАН?
219 1201 1308 2038 2059 _Горький_ли_ТОМАТ?
290 1210 154 2209 2146 Посмотрите,_вот_БАРОХ._Он_розовый?
292 1202 68 2188 2036 Это_ЛИМОН._Кислый_ли_он?
264 1215 1310 2031 2120 _Золотистый_ли_XXXXX?
292 1216 140 2132 2206 Это_XXXXX._Сорван_ли_он?
295 1210 159 2200 2151 Перед_Вами_БАРОХ._Он_рассыпчатый?
258 1215 1309 2010 2114 _Ребристый_ли_XXXXX?
296 1204 88 2056 2197 Вы_видите_XXXXX._Он_круглый?
292 1204 84 2052 2171 Это_XXXXX._Жирный_ли_он?
187 1203 1310 2166 2027 _Гладкий_ли_XXXXX?
291 1210 155 2226 2147 Вот_БАРОХ._Тонкий_ли_он?
290 1208 50 2018 2193 Посмотрите,_вот_XXXXX._Он_в_стручке?
186 1203 1310 2161 2026 _Полый_ли_XXXXX?
228 1211 1310 2068 2045 _Пушистый_ли_XXXXX?
295 1202 71 2200 2039 Перед_Вами_ЛИМОН._Он_длинный?
292 1212 108 2171 2076 Это_XXXXX._Он_с_кожурой?
293 1204 85 2053 2185 На_картинке_XXXXX._Он_соленый?
202 1205 1308 2005 2042 _Слоеный_ли_ПЕРЕЦ?
188 1203 1310 2162 2028 _Пористый_ли_XXXXX?
274 1209 1308 2138 2001 _Изогнут_ли_РЕНАН?
294 1206 34 2006 2224 На_мониторе_БАНАН._Он_съедобный?
294 1202 70 2218 2038 На_мониторе_ЛИМОН._Упругий_ли_он?
259 1215 1310 2048 2115 _Голубой_ли_XXXXX?
218 1201 1309 2058 2039 _Мясистый_ли_ТОМАТ?
292 1214 124 2210 2092 Это_ГОНИК._Он_с_лепестками?
230 1211 1309 2070 2017 _Склизкий_ли_XXXXX?
262 1215 1308 2118 2020 _Жидкий_ли_XXXXX?
