1 2 3 4 5 6
295 1211 135 2199 2119 Перед_Вами_XXXXX._Он_лохматый?
267 1212 1306 2131 2051 _Перекручен_ли_ФИМОН?
293 1207 45 2225 2013 На_картинке_XXXXX._Мохнатый_ли_он?
296 1211 136 2192 2120 Вы_видите_XXXXX._Он_золотистый?
269 1212 1310 2133 2022 _Спрессован_ли_ФИМОН?
294 1205 78 2046 2194 На_мониторе_ПЕРЕЦ._Хрустящий_ли_он?
292 1203 60 2180 2028 Это_XXXXX._Пористый_ли_он?
291 1215 99 2172 2067 Вот_XXXXX._Он_раскрыт?
166 1206 1309 2006 2165 _Съедобный_ли_XXXXX?
289 1213 145 2137 2182 На_экране_КОДИС._Он_красноватый?
291 1209 115 2228 2083 Вот_РЕНАН._Он_волнистый?
296 1213 152 2144 2176 Вы_видите_КОДИС._Скручен_ли_он?
290 1205 74 2042 2175 Посмотрите,_вот_ПЕРЕЦ._Черный_ли_он?
291 1201 91 2228 2059 Вот_ТОМАТ._Горький_ли_он?
292 1209 116 2196 2084 Это_РЕНАН._Он_бурый?
294 1215 102 2181 2070 На_мониторе_XXXXX._Разноцветный_ли_он?
270 1212 1307 2021 2134 _Желтый_ли_ФИМОН?
290 1201 90 2189 2058 Посмотрите,_вот_ТОМАТ._Мясистый_ли_он?
296 1215 104 2205 2072 Вы_видите_XXXXX._Он_склизкий?
272 1212 1308 2018 2136 _Имеет_ли_шипы_ФИМОН?
180 1208 1309 2020 2028 _Полосатый_ли_ГОРОХ?
291 1211 131 2115 2177 Вот_XXXXX._Голубой_ли_он?
295 1207 47 2184 2015 Перед_Вами_XXXXX._Он_с_косточкой?
290 1207 42 2010 2191 Посмотрите,_вот_XXXXX._Сахаристый_ли_он?
199 1202 1309 2047 2039 _Упругий_ли_XXXXX?
252 1210 1310 2031 2092 _С_лепестками_ли_XXXXX?
215 1204 1307 2026 2055 _Крепкий_ли_РЕДИС?
293 1209 117 2220 2085 На_картинке_РЕНАН._Вытянут_ли_он?
240 1216 1308 2061 2080 _Мятый_ли_ПЕМАТ?
293 1203 61 2029 2186 На_картинке_XXXXX._Он_вареный?
282 1214 1308 2040 2146 _Розовый_ли_XXXXX?
294 1211 134 2190 2118 На_мониторе_XXXXX._Жидкий_ли_он?
293 1205 77 2045 2212 На_картинке_ПЕРЕЦ._Он_слоеный?
293 1213 149 2212 2141 На_картинке_КОДИС._Он_прозрачный?
291 1205 75 2227 2043 Вот_ПЕРЕЦ._Он_гнилой?
294 1203 62 2030 2190 На_мониторе_XXXXX._Плотный_ли_он?
293 1215 101 2069 2225 На_картинке_XXXXX._Он_квадратный?
250 1210 1309 2045 2090 _Фаршированный_ли_XXXXX?
212 1204 1309 2052 2156 _Жирный_ли_РЕДИС?
195 1202 1306 2035 2167 _С_цедрой_ли_XXXXX?
254 1210 1310 2094 2019 _Оранжевый_ли_XXXXX?
283 1214 1308 2147 2034 _Тонкий_ли_XXXXX?
296 1207 48 2016 2205 Вы_видите_XXXXX._Он_треугольный?
286 1214 1310 2150 2012 _Заострен_ли_XXXXX?
295 1213 151 2195 2143 Перед_Вами_КОДИС._Цветущий_ли_он?
292 1211 132 2116 2180 Это_XXXXX._Он_с_бугорками?
183 1208 1306 2023 2015 _Зеленый_ли_ГОРОХ?
167 1206 1306 2007 2163 _Сиреневый_ли_XXXXX?
196 1202 1307 2036 2060 _Кислый_ли_XXXXX?
265 1212 1310 2129 2015 _Шарообразный_ли_ФИМОН?
296 1201 96 2183 2064 Вы_видите_ТОМАТ._Вязкий_ли_он?
268 1212 1310 2132 2020 _Сорван_ли_ФИМОН?
292 1201 92 2196 2060 Это_ТОМАТ._Он_яркий?
290 1203 58 2231 2026 Посмотрите,_вот_XXXXX._Полый_ли_он?
